t,deltaS
3491,-0.1411
3492,0.5945
3493,0.9643
3494,-0.07752
3495,-0.05104
3496,-0.228
3497,-0.2881
3498,-0.2098
3499,1.171
3500,0.4407
